author,title,pages,year,booktitle,ee,crossref,url,genre
"['Ayushi Rastogi', 'Nachiappan Nagappan']",Forking and the Sustainability of the Developer Community Participation - An Empirical Investigation on Outcomes and Reasons.,['102-111'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.27', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.27']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#RastogiN16'],inproceedings
"['Luigi Frunzio', 'Bin Lin 0008', 'Michele Lanza', 'Gabriele Bavota']",RETICULA: Real-time code quality assessment.,['542-546'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330256', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330256']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#Franzio0LB18'],inproceedings
"['Aikaterini Paltoglou', 'Vassilis E. Zafeiris', 'Emmanouel A. Giakoumakis', 'N. A. Diamantidis']",Automated refactoring of client-side JavaScript code to ES6 modules.,['402-412'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330227', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330227']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#PaltoglouZGD18'],inproceedings
"['Pingyi Zhou', 'Jin Liu 0016', 'Zijiang Yang', 'Guangyou Zhou']",Scalable tag recommendation for software information sites.,['272-282'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884628', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884628']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#ZhouLYZ17'],inproceedings
"['Béla Vancsics', 'Attila Szatmári', 'Árpád Beszédes']",Relationship between the Effectiveness of Spectrum-Based Fault Localization and Bug-Fix Types in JavaScript Programs.,['308-319'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054803'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#VancsicsSB20'],inproceedings
"['Rana Alkadhi', 'Manuel Nonnenmacher', 'Emitza Guzman', 'Bernd Bruegge']",How do developers discuss rationale?,['357-369'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330223', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330223']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#AlkadhiNGB18'],inproceedings
"['Kamil Jezek', 'Richard Lipka']",Antipatterns causing memory bloat: A case study.,['306-315'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884631', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884631']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#JezekL17'],inproceedings
"['Arjan J. Mooij', 'Jeroen Ketema', 'Steven Klusener', 'Mathijs Schuts']",Reducing Code Complexity through Code Refactoring and Model-Based Rejuvenation.,['617-621'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054823'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#MooijKKS20'],inproceedings
"['Luca Pascarella', 'Fabio Palomba', 'Alberto Bacchelli']",Re-evaluating method-level bug prediction.,['592-601'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330264', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330264']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#PascarellaPB18'],inproceedings
"['Raula Gaikovina Kula', 'Coen De Roover', 'Daniel M. Germán', 'Takashi Ishio', 'Katsuro Inoue']","A generalized model for visualizing library popularity, adoption, and diffusion within a software ecosystem.",['288-299'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330217', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330217']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#KulaRGII18'],inproceedings
"['Judith F. Islam', 'Manishankar Mondal', 'Chanchal K. Roy']",A Comparative Study of Software Bugs in Micro-clones and Regular Code Clones.,['73-83'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8667993'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#IslamMR19'],inproceedings
"['Jie Liang', 'Mingzhe Wang', 'Yuanliang Chen', 'Yu Jiang 0001', 'Renwei Zhang']",Fuzz testing in practice: Obstacles and solutions.,['562-566'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330260', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330260']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#LiangWCJZ18'],inproceedings
"['Daniel San Martín', 'Bento R. Siqueira', 'Valter Vieira de Camargo', 'Fabiano Cutigi Ferrari']",Characterizing Architectural Drifts of Adaptive Systems.,['389-399'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054856'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#MartinSCF20'],inproceedings
"['Laerte Xavier', 'André C. Hora', 'Marco Tulio Valente']",Why do we break APIs? First answers from developers.,['392-396'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884640', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884640']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#XavierHV17'],inproceedings
"['Alexandre Decan', 'Tom Mens', 'Maëlick Claes', 'Philippe Grosjean']",When GitHub Meets CRAN: An Analysis of Inter-Repository Package Dependency Problems.,['493-504'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.12', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.12', 'https://www.wikidata.org/entity/Q58146953']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#DecanMCG16'],inproceedings
['Yujuan Jiang'],Improving the integration process of large software systems.,['598'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081888', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081888']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#Jiang15'],inproceedings
"['Gergely Ladányi', 'Zoltán Tóth', 'Rudolf Ferenc', 'Tibor Keresztesi']",A software quality model for RPG.,['91-100'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081819', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081819']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#LadanyiTFK15'],inproceedings
"['Manishankar Mondal', 'Chanchal K. Roy', 'Kevin A. Schneider']",Micro-clones in evolving software.,['50-60'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330196', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330196']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#MondalRS18'],inproceedings
"['Jie Lu', 'Liu Chen', 'Lian Li 0002', 'Xiaobing Feng 0002']",Understanding Node Change Bugs for Distributed Systems.,['399-410'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8668027'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#LuC0019'],inproceedings
"['Angel Luis Scull Pupo', 'Jens Nicolay', 'Kyriakos Efthymiadis', 'Ann Nowé', 'Coen De Roover', 'Elisa Gonzalez Boix']",GUARDIAML: Machine Learning-Assisted Dynamic Information Flow Control.,['624-628'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8667979'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#PupoNENRB19'],inproceedings
"['Felipe Ebert', 'Fernando Castor', 'Nicole Novielli', 'Alexander Serebrenik']","Confusion in Code Reviews: Reasons, Impacts, and Coping Strategies.",['49-60'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8668024'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#EbertCNS19'],inproceedings
"['Haidar Osman', 'Manuel Leuenberger', 'Mircea Lungu', 'Oscar Nierstrasz']",Tracking Null Checks in Open-Source Java Systems.,['304-313'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.57', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.57', 'https://www.wikidata.org/entity/Q59640242']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#OsmanLLN16'],inproceedings
"['Suhas Kabinna', 'Weiyi Shang', 'Cor-Paul Bezemer', 'Ahmed E. Hassan']",Examining the Stability of Logging Statements.,['326-337'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.29', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.29']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#KabinnaSBH16'],inproceedings
"['Zhouyang Jia', 'Shanshan Li', 'Xiaodong Liu', 'Xiangke Liao', 'Yunhuai Liu']",SMARTLOG: Place error log statement by deep understanding of log intention.,['61-71'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330197', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330197']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#JiaLLLL18'],inproceedings
"['Karan Aggarwal', 'Tanner Rutgers', 'Finbarr Timbers', 'Abram Hindle', 'Russell Greiner', 'Eleni Stroulia']",Detecting duplicate bug reports with software engineering domain knowledge.,['211-220'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081831', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081831']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#AggarwalRTHGS15'],inproceedings
"['Patrick Neubauer', 'Robert Bill', 'Tanja Mayerhofer', 'Manuel Wimmer']",Automated generation of consistency-achieving model editors.,['127-137'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884615', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884615', 'https://www.wikidata.org/entity/Q57518881']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#NeubauerBMW17'],inproceedings
"['Michael Rath 0002', 'Mihaela Todorova Tomova', 'Patrick Mäder']",SpojitR: Intelligently Link Development Artifacts.,['652-656'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054839'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#0002TM20'],inproceedings
"['Michael Moser', 'Michael Pfeiffer 0005', 'Josef Pichler']",Towards reverse engineering of intermediate code for documentation generators.,['553-554'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884673', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884673']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#MoserPP17'],inproceedings
"['Carmen Coviello', 'Simone Romano 0001', 'Giuseppe Scanniello', 'Alessandro Marchetto', 'Giuliano Antoniol', 'Anna Corazza']",Clustering support for inadequate test suite reduction.,['95-105'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330200', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330200']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#Coviello0SMAC18'],inproceedings
"['Alaaeddin Swidan', 'Felienne Hermans', 'Ruben Koesoemowidjojo']",Improving the Performance of a Large Scale Spreadsheet: A Case Study.,['673-677'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.100', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.100']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#SwidanHK16'],inproceedings
"['Luay Alawneh', 'Abdelwahab Hamou-Lhadj', 'Jameleddine Hassine']",Towards a common metamodel for traces of high performance computing systems to enable software analysis tasks.,['111-120'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081821', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081821']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#AlawnehHH15'],inproceedings
"['Anh Tuan Nguyen 0001', 'Trong Duc Nguyen', 'Hung Dang Phan', 'Tien N. Nguyen']",A deep neural network language model with contexts for source code.,['323-334'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330220', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330220']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#NguyenNPN18'],inproceedings
"['Paolo Boldi', 'Antoine Pietri', 'Sebastiano Vigna', 'Stefano Zacchiroli']",Ultra-Large-Scale Repository Analysis via Graph Compression.,['184-194'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054827'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#BoldiPVZ20'],inproceedings
"['Masatomo Hashimoto', 'Akira Mori', 'Tomonori Izumida']",A comprehensive and scalable method for analyzing fine-grained source code change patterns.,['351-360'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081845', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081845']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#HashimotoMI15'],inproceedings
"['Mohammad Masudur Rahman 0001', 'Chanchal K. Roy']",TextRank based search term identification for software change tasks.,['540-544'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081873', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081873']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#RahmanR15'],inproceedings
"['Gustavo Pinto 0001', 'Igor Wiese', 'Luiz Felipe Dias']",How do scientists develop scientific software? An external replication.,['582-591'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330263', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330263']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#0001WD18'],inproceedings
"['Shuai Wang 0011', 'Pei Wang 0007', 'Dinghao Wu']",UROBOROS: Instrumenting Stripped Binaries with Static Reassembling.,['236-247'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.106', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.106']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#WangWW16'],inproceedings
"['Basma S. Alqadi', 'Jonathan I. Maletic']",Slice-Based Cognitive Complexity Metrics for Defect Prediction.,['411-422'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054836'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#AlqadiM20'],inproceedings
"['Kazuo Kobori', 'Makoto Matsushita', 'Katsuro Inoue']",Evolution analysis for Accessibility Excessiveness in Java.,['83-90'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081818', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081818']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#KoboriMI15'],inproceedings
"['Satoshi Yamashita', 'Shinpei Hayashi', 'Motoshi Saeki']",ChangeBeadsThreader: An Interactive Environment for Tailoring Automatically Untangled Changes.,['657-661'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054861'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#YamashitaHS20'],inproceedings
"['Liu He', 'Qingshan Li', 'Lu Wang 0014', 'Jiewen Wan']",Self-adaptive systems framework based on agent and search-based optimization.,['557-558'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884675', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884675']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#HeLWW17'],inproceedings
['Haipeng Cai'],A Reflection on the Predictive Accuracy of Dynamic Impact Analysis.,['562-566'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054806'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#Cai20'],inproceedings
"['Nathan Jay', 'Barton P. Miller']",Structured random differential testing of instruction decoders.,['84-94'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330199', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330199']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#JayM18'],inproceedings
"['Ugo Yukizawa', 'Masateru Tsunoda', 'Amjed Tahir']",Please Help! A Preliminary Study on the Effect of Social Proof and Legitimization of Paltry Contributions in Donations to OSS.,['609-613'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8667974'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#YukizawaTT19'],inproceedings
"['Cong Chen', 'Yulong Yang', 'Lin Yang', 'Kang Zhang 0001']",A Human-as-Sensors Approach to API Documentation Integration and Its Effects on Novice Programmers.,['197-206'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8668026'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#ChenYYZ19'],inproceedings
"['Edmilson Campos Neto', 'Daniel Alencar da Costa', 'Uirá Kulesza']",The impact of refactoring changes on the SZZ algorithm: An empirical study.,['380-390'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330225', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330225']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#NetoCK18'],inproceedings
"['Harald Altinger', 'Steffen Herbold', 'Friederike Schneemann', 'Jens Grabowski', 'Franz Wotawa']",Performance tuning for automotive Software Fault Prediction.,['526-530'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884667', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884667']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#AltingerHSGW17'],inproceedings
"['Yu Nong', 'Haipeng Cai']",A Preliminary Study on Open-Source Memory Vulnerability Detectors.,['557-561'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054851'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#NongC20'],inproceedings
"['Tamara Mendes', 'Marco Tulio Valente', 'André C. Hora', 'Alexander Serebrenik']",Identifying Utility Functions Using Random Forests.,['614-618'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.58', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.58']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#MendesVHS16'],inproceedings
"['Loup Meurice', 'Anthony Cleve']",Supporting schema evolution in schema-less NoSQL data stores.,['457-461'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884653', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884653']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#MeuriceC17'],inproceedings
"['Patanamon Thongtanunam', 'Chakkrit Tantithamthavorn', 'Raula Gaikovina Kula', 'Norihiro Yoshida', 'Hajimu Iida', 'Ken-ichi Matsumoto']",Who should review my code? A file location-based code-reviewer recommendation approach for Modern Code Review.,['141-150'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081824', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081824']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#ThongtanunamTKY15'],inproceedings
"['Mario Linares Vásquez', 'Christopher Vendome', 'Michele Tufano', 'Denys Poshyvanyk']",How developers micro-optimize Android apps (journal-first abstract).,['470'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330236', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330236']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#VasquezVTP18'],inproceedings
"['Yang Li 0060', 'Sandro Schulze', 'Gunter Saake']",Extracting features from requirements: Achieving accuracy and automation with neural networks.,['477-481'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330243', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330243']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#LiSS18'],inproceedings
"['Laurent Christophe', 'Elisa Gonzalez Boix', 'Wolfgang De Meuter', 'Coen De Roover']",Linvail: A General-Purpose Platform for Shadow Execution of JavaScript.,['260-270'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.91', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.91']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#ChristopheBMR16'],inproceedings
"['Zhensu Sun', 'Yan Liu', 'Ziming Cheng', 'Chen Yang', 'Pengyu Che']",Req2Lib: A Semantic Neural Model for Software Library Recommendation.,['542-546'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054865'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#SunLCYC20'],inproceedings
"['Tong Wang', 'Dongdong Wang', 'Ying Zhou', 'Bixin Li']",Software Multiple-Level Change Detection Based on Two-Step MPAT Matching.,['4-14'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8667980'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#WangWZL19'],inproceedings
"['Iman Keivanloo', 'Feng Zhang 0001', 'Ying Zou 0001']",Threshold-free code clone detection for a large-scale heterogeneous Java repository.,['201-210'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081830', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081830']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#Keivanloo0Z15'],inproceedings
['Jan Bosch'],"Towards a new digital business operating system: Speed, data, ecosystems, and empowerment (keynote).",['2'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330190', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330190']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#Bosch18'],inproceedings
"['Rrezarta Krasniqi', 'Jane Cleland-Huang']",Enhancing Source Code Refactoring Detection with Explanations from Commit Messages.,['512-516'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054816'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#KrasniqiC20'],inproceedings
"['Remo Lemma', 'Michele Lanza', 'Andrea Mocci']",CEL: Touching software modeling in essence.,['439-448'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081854', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081854']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#LemmaLM15'],inproceedings
"['Jan-Peter Ostberg', 'Stefan Wagner 0001']",At Ease with Your Warnings: The Principles of the Salutogenesis Model Applied to Automatic Static Analysis.,['629-633'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.63', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.63', 'https://www.wikidata.org/entity/Q59899956']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#Ostberg016'],inproceedings
"['Aline Brito', 'Laerte Xavier', 'André C. Hora', 'Marco Tulio Valente']",Why and how Java developers break APIs.,['255-265'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330214', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330214']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#BritoXHV18'],inproceedings
"['Rui Xie 0003', 'Long Chen', 'Wei Ye 0004', 'Zhiyu Li', 'Tianxiang Hu', 'Dongdong Du', 'Shikun Zhang']",DeepLink: A Code Knowledge Graph Based Deep Learning Approach for Issue-Commit Link Recovery.,['434-444'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8667969'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#XieCYLHDZ19'],inproceedings
"['Tobias Weck', 'Matthias Tichy']",Visualizing Data-Flows in Functional Programs.,['293-303'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.82', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.82']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#WeckT16'],inproceedings
"['Johannes C. Hofmeister', 'Janet Siegmund', 'Daniel V. Holt']",Shorter identifier names take longer to comprehend.,['217-227'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884623', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884623']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#HofmeisterSH17'],inproceedings
"['Stevche Radevski', 'Hideaki Hata', 'Ken-ichi Matsumoto']",Towards Building API Usage Example Metrics.,['619-623'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.79', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.79']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#RadevskiHM16'],inproceedings
"['Carmine Vassallo', 'Sebastiano Panichella', 'Fabio Palomba', 'Sebastian Proksch', 'Andy Zaidman', 'Harald C. Gall']",Context is king: The developer perspective on the usage of static analysis tools.,['38-49'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330195', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330195']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#VassalloPPPZG18'],inproceedings
"['Usman Ashraf', 'Christoph Mayr-Dorn', 'Alexander Egyed']",Mining Cross-Task Artifact Dependencies from Developer Interactions.,['186-196'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8667990'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#AshrafME19'],inproceedings
"['Ryota Mibe', 'Tadashi Tanaka', 'Takashi Kobayashi', 'Shingo Kobayashi']",Business process recovery based on system log and information of organizational structure.,['531-535'],2017,SANER,"['https://doi.org/10.1109/SANER.2017.7884668', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2017.7884668']",['conf/wcre/2017'],['db/conf/wcre/saner2017.html#MibeTKK17'],inproceedings
"['Shinpei Hayashi', 'Daiki Hoshino', 'Jumpei Matsuda', 'Motoshi Saeki', 'Takayuki Omori', 'Katsuhisa Maruyama']",Historef: A tool for edit history refactoring.,['469-473'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081858', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081858']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#HayashiHMSOM15'],inproceedings
"['Guanhua Li', 'Yijian Wu', 'Chanchal K. Roy', 'Jun Sun 0001', 'Xin Peng 0001', 'Nanjie Zhan', 'Bin Hu', 'Jingyi Ma']",SAGA: Efficient and Large-Scale Detection of Near-Miss Clones with GPU Acceleration.,['272-283'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054832'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#LiWRSPZHM20'],inproceedings
"['Khashayar Etemadi Someoliayi', 'Sajad Jalali', 'Mostafa Mahdieh', 'Seyed-Hassan Mirian-Hosseinabadi']",Program State Coverage: A Test Coverage Metric Based on Executed Program States.,['584-588'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8667968'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#SomeoliayiJMM19'],inproceedings
"['Luis Gabriel Lima', 'Francisco Soares-Neto', 'Paulo Lieuthier', 'Fernando Castor', 'Gilberto Melfe', 'João Paulo Fernandes']",Haskell in Green Land: Analyzing the Energy Behavior of a Purely Functional Language.,['517-528'],2016,SANER,"['https://doi.org/10.1109/SANER.2016.85', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2016.85']",['conf/wcre/2016'],['db/conf/wcre/saner2016.html#LimaSLCMF16'],inproceedings
"['Maikel Leemans', 'Wil M. P. van der Aalst', 'Mark G. J. van den Brand']",The Statechart Workbench: Enabling scalable software event log analysis using process mining.,['502-506'],2018,SANER,"['https://doi.org/10.1109/SANER.2018.8330248', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2018.8330248']",['conf/wcre/2018'],['db/conf/wcre/saner2018.html#LeemansAB18a'],inproceedings
"['Bo Chen', 'Zhenkun Yang', 'Li Lei', 'Kai Cong', 'Fei Xie']",Automated Bug Detection and Replay for COTS Linux Kernel Modules with Concolic Execution.,['172-183'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054797'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#ChenYLCX20'],inproceedings
"['Fuchen Ma', 'Ying Fu', 'Meng Ren', 'Mingzhe Wang', 'Yu Jiang 0001', 'Kaixiang Zhang', 'Huizhong Li', 'Xiang Shi']",EVM,['554-558'],2019,SANER,['https://doi.org/10.1109/SANER.2019.8668038'],['conf/wcre/2019'],['db/conf/wcre/saner2019.html#MaFRWJZLS19'],inproceedings
"['Mohammadreza Hazhirpasand', 'Mohammad Ghafari', 'Oscar Nierstrasz']",CryptoExplorer: An Interactive Web Platform Supporting Secure Use of Cryptography APIs.,['632-636'],2020,SANER,['https://doi.org/10.1109/SANER48275.2020.9054799'],['conf/wcre/2020'],['db/conf/wcre/saner2020.html#HazhirpasandGN20'],inproceedings
['James R. Cordy'],TXL source transformation in practice.,['590-591'],2015,SANER,"['https://doi.org/10.1109/SANER.2015.7081883', 'http://doi.ieeecomputersociety.org/10.1109/SANER.2015.7081883']",['conf/wcre/2015'],['db/conf/wcre/saner2015.html#Cordy15'],inproceedings
