author,title,pages,year,booktitle,ee,crossref,url,genre
"['Haoyu Wang', 'Junjun Si', 'Hao Li', 'Yao Guo 0001']",RmvDroid: towards a reliable Android malware dataset with app metadata.,['404-408'],2019,MSR,"['https://doi.org/10.1109/MSR.2019.00067', 'https://dl.acm.org/citation.cfm?id=3341950']",['conf/msr/2019'],['db/conf/msr/msr2019.html#WangSL019'],inproceedings
"['Rhys Compton', 'Eibe Frank', 'Panos Patros', 'Abigail Koay']",Embedding Java Classes with code2vec: Improvements from Variable Obfuscation.,['243-253'],2020,MSR,['https://doi.org/10.1145/3379597.3387445'],['conf/msr/2020'],['db/conf/msr/msr2020.html#ComptonFPK20'],inproceedings
"['Vivek Nair', 'Amritanshu Agrawal', 'Jianfeng Chen', 'Wei Fu 0002', 'George Mathew', 'Tim Menzies', 'Leandro L. Minku', 'Markus Wagner 0007', 'Zhe Yu 0002']",Data-driven search-based software engineering.,['341-352'],2018,MSR,"['https://doi.org/10.1145/3196398.3196442', 'http://ieeexplore.ieee.org/document/8595218']",['conf/msr/2018'],['db/conf/msr/msr2018.html#NairACFMMM0Y08'],inproceedings
"['João Helis Bernardo', 'Daniel Alencar da Costa', 'Uirá Kulesza']",Studying the impact of adopting continuous integration on the delivery time of pull requests.,['131-141'],2018,MSR,"['https://doi.org/10.1145/3196398.3196421', 'http://ieeexplore.ieee.org/document/8595196']",['conf/msr/2018'],['db/conf/msr/msr2018.html#BernardoCK18'],inproceedings
"['Miryung Kim', 'David Notkin']",Program element matching for multi-version program analyses.,['58-64'],2006,MSR,['https://doi.org/10.1145/1137983.1137999'],['conf/msr/2006'],['db/conf/msr/msr2006.html#KimN06'],inproceedings
"['Gregorio Robles', 'Jesús M. González-Barahona', 'Israel Herraiz']",Evolution of the core team of developers in libre software projects.,['167-170'],2009,MSR,"['https://doi.org/10.1109/MSR.2009.5069497', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2009.5069497', 'https://www.wikidata.org/entity/Q63739193']",['conf/msr/2009'],['db/conf/msr/msr2009.html#RoblesGH09'],inproceedings
"['David Schuler', 'Thomas Zimmermann 0001']",Mining usage expertise from version archives.,['121-124'],2008,MSR,['https://doi.org/10.1145/1370750.1370779'],['conf/msr/2008'],['db/conf/msr/msr2008.html#SchulerZ08'],inproceedings
"['Kevin Dullemond', 'Ben van Gameren', 'Margaret-Anne D. Storey', 'Arie van Deursen']",Fixing the 'out of sight out of mind' problem: one year of mood-based microblogging in a distributed software team.,['267-276'],2013,MSR,"['https://doi.org/10.1109/MSR.2013.6624038', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2013.6624038', 'http://dl.acm.org/citation.cfm?id=2487138', 'https://www.wikidata.org/entity/Q57908700']",['conf/msr/2013'],['db/conf/msr/msr2013.html#DullemondGSD13'],inproceedings
"['Georgios Gousios', 'Andy Zaidman']",A dataset for pull-based development research.,['368-371'],2014,MSR,['https://doi.org/10.1145/2597073.2597122'],['conf/msr/2014'],['db/conf/msr/msr2014.html#GousiosZ14'],inproceedings
"['Ansong Ni', 'Ming Li 0005']",Cost-effective build outcome prediction using cascaded classifiers.,['455-458'],2017,MSR,"['https://doi.org/10.1109/MSR.2017.26', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2017.26', 'http://dl.acm.org/citation.cfm?id=3104244']",['conf/msr/2017'],['db/conf/msr/msr2017.html#NiL17'],inproceedings
"['Remco Bloemen', 'Chintan Amrit', 'Stefan Kuhlmann', 'Gonzalo Ordóñez-Matamoros']",Gentoo package dependencies over time.,['404-407'],2014,MSR,['https://doi.org/10.1145/2597073.2597131'],['conf/msr/2014'],['db/conf/msr/msr2014.html#BloemenAKO14a'],inproceedings
"['Robert J. Sandusky', 'Les Gasser', 'Gabriel Ripoche']","Bug Report Networks: Varieties, Strategies, and Impacts in a F/OSS Development Community.",['80-84'],2004,MSR,,['conf/msr/2004'],['db/conf/msr/msr2004.html#SanduskyGR04'],inproceedings
"['Bunyamin Sisman', 'Avinash C. Kak']",Incorporating version histories in Information Retrieval based bug localization.,['50-59'],2012,MSR,"['https://doi.org/10.1109/MSR.2012.6224299', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2012.6224299', 'http://dl.acm.org/citation.cfm?id=2664454']",['conf/msr/2012'],['db/conf/msr/msr2012.html#SismanK12'],inproceedings
"['Kelly Blincoe', 'Francis Harrison', 'Daniela E. Damian']",Ecosystems in GitHub and a Method for Ecosystem Identification Using Reference Coupling.,['202-211'],2015,MSR,"['https://doi.org/10.1109/MSR.2015.26', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2015.26', 'http://dl.acm.org/citation.cfm?id=2820544', 'https://www.wikidata.org/entity/Q58217509']",['conf/msr/2015'],['db/conf/msr/msr2015.html#BlincoeHD15'],inproceedings
"['Shaohua Wang 0002', 'Foutse Khomh', 'Ying Zou 0001']",Improving bug localization using correlations in crash reports.,['247-256'],2013,MSR,"['https://doi.org/10.1109/MSR.2013.6624036', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2013.6624036', 'http://dl.acm.org/citation.cfm?id=2487135']",['conf/msr/2013'],['db/conf/msr/msr2013.html#WangKZ13'],inproceedings
"['Imed Hammouda', 'Kai Koskimies']",Concern based mining of heterogeneous software repositories.,['80-86'],2006,MSR,['https://doi.org/10.1145/1137983.1138004'],['conf/msr/2006'],['db/conf/msr/msr2006.html#HammoudaK06'],inproceedings
"['Yida Tao', 'Sunghun Kim 0001']",Partitioning Composite Code Changes to Facilitate Code Review.,['180-190'],2015,MSR,"['https://doi.org/10.1109/MSR.2015.24', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2015.24', 'http://dl.acm.org/citation.cfm?id=2820541']",['conf/msr/2015'],['db/conf/msr/msr2015.html#TaoK15'],inproceedings
"['Bogdan Dit', 'Andrew Holtzhauer', 'Denys Poshyvanyk', 'Huzefa H. Kagdi']",A dataset from change history to support evaluation of software maintenance tasks.,['131-134'],2013,MSR,"['https://doi.org/10.1109/MSR.2013.6624019', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2013.6624019', 'http://dl.acm.org/citation.cfm?id=2487114']",['conf/msr/2013'],['db/conf/msr/msr2013.html#DitHPK13'],inproceedings
"['Huzefa H. Kagdi', 'Shehnaaz Yusuf', 'Jonathan I. Maletic']",Mining sequences of changed-files from version histories.,['47-53'],2006,MSR,['https://doi.org/10.1145/1137983.1137996'],['conf/msr/2006'],['db/conf/msr/msr2006.html#KagdiYM06'],inproceedings
"['Gregorio Robles', 'Jesús M. González-Barahona']",Developer identification methods for integrated data from various sources.,,2005,MSR,['https://doi.org/10.1145/1083142.1083162'],['conf/msr/2005'],['db/conf/msr/msr2005.html#RoblesG05'],inproceedings
"['Maxime Lamothe', 'Weiyi Shang']",Exploring the use of automated API migrating techniques in practice: an experience report on Android.,['503-514'],2018,MSR,"['https://doi.org/10.1145/3196398.3196420', 'http://ieeexplore.ieee.org/document/8595234']",['conf/msr/2018'],['db/conf/msr/msr2018.html#LamotheS08'],inproceedings
"['Aiko Yamashita', 'S. Amirhossein Abtahizadeh', 'Foutse Khomh', 'Yann-Gaël Guéhéneuc']","Software evolution and quality data from controlled, multiple, industrial case studies.",['507-510'],2017,MSR,"['https://doi.org/10.1109/MSR.2017.44', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2017.44', 'http://dl.acm.org/citation.cfm?id=3104258']",['conf/msr/2017'],['db/conf/msr/msr2017.html#YamashitaAKG17'],inproceedings
"['Mary Beth Kery', 'Claire Le Goues', 'Brad A. Myers']",Examining programmer practices for locally handling exceptions.,['484-487'],2016,MSR,['https://doi.org/10.1145/2901739.2903497'],['conf/msr/2016'],['db/conf/msr/msr2016.html#KeryGM16'],inproceedings
"['Dominique Matter', 'Adrian Kuhn', 'Oscar Nierstrasz']",Assigning bug reports using a vocabulary-based expertise model of developers.,['131-140'],2009,MSR,"['https://doi.org/10.1109/MSR.2009.5069491', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2009.5069491', 'https://www.wikidata.org/entity/Q59640317']",['conf/msr/2009'],['db/conf/msr/msr2009.html#MatterKN09'],inproceedings
"['Patrick Morrison', 'Emerson R. Murphy-Hill']",Is programming knowledge related to age? an exploration of stack overflow.,['69-72'],2013,MSR,"['https://doi.org/10.1109/MSR.2013.6624008', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2013.6624008', 'http://dl.acm.org/citation.cfm?id=2487102']",['conf/msr/2013'],['db/conf/msr/msr2013.html#MorrisonM13'],inproceedings
"['Dimitris Mitropoulos', 'Panos Louridas', 'Vitalis Salis', 'Diomidis Spinellis']",Time present and time past: analyzing the evolution of JavaScript code in the wild.,['126-137'],2019,MSR,"['https://doi.org/10.1109/MSR.2019.00029', 'https://dl.acm.org/citation.cfm?id=3341906']",['conf/msr/2019'],['db/conf/msr/msr2019.html#MitropoulosLSS19'],inproceedings
"['Laura Bello-Jiménez', 'Camilo Escobar-Velásquez', 'Anamaria Mojica-Hanke', 'Santiago Cortés-Fernández', 'Mario Linares-Vásquez']",Hall-of-Apps: The Top Android Apps Metadata Archive.,['568-572'],2020,MSR,['https://doi.org/10.1145/3379597.3387497'],['conf/msr/2020'],['db/conf/msr/msr2020.html#Bello-JimenezEM20'],inproceedings
"['Demóstenes Sena', 'Roberta Coelho', 'Uirá Kulesza', 'Rodrigo Bonifácio']",Understanding the exception handling strategies of Java libraries: an empirical study.,['212-222'],2016,MSR,['https://doi.org/10.1145/2901739.2901757'],['conf/msr/2016'],['db/conf/msr/msr2016.html#SenaCKB16'],inproceedings
"['Jiaxin Zhu', 'Jun Wei 0001']",An empirical study of multiple names and email addresses in OSS version control repositories.,['409-420'],2019,MSR,"['https://doi.org/10.1109/MSR.2019.00068', 'https://dl.acm.org/citation.cfm?id=3341952']",['conf/msr/2019'],['db/conf/msr/msr2019.html#Zhu019'],inproceedings
"['Saraj Singh Manes', 'Olga Baysal']",How often and what StackOverflow posts do developers reference in their GitHub projects?,['235-239'],2019,MSR,"['https://doi.org/10.1109/MSR.2019.00047', 'https://dl.acm.org/citation.cfm?id=3341926']",['conf/msr/2019'],['db/conf/msr/msr2019.html#ManesB19'],inproceedings
"['Gabriele Bavota', 'Barbara Russo']",A large-scale empirical study on self-admitted technical debt.,['315-326'],2016,MSR,['https://doi.org/10.1145/2901739.2901742'],['conf/msr/2016'],['db/conf/msr/msr2016.html#BavotaR16'],inproceedings
"['Paola R. G. Accioly', 'Paulo Borba', 'Léuson M. P. da Silva', 'Guilherme Cavalcanti']",Analyzing conflict predictors in open-source Java projects.,['576-586'],2018,MSR,"['https://doi.org/10.1145/3196398.3196437', 'http://ieeexplore.ieee.org/document/8595241']",['conf/msr/2018'],['db/conf/msr/msr2018.html#AcciolyBSC08'],inproceedings
"['Abram Hindle', 'Israel Herraiz', 'Emad Shihab', 'Zhen Ming Jiang']","Mining Challenge 2010: FreeBSD, GNOME Desktop and Debian/Ubuntu.",['82-85'],2010,MSR,"['https://doi.org/10.1109/MSR.2010.5463350', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2010.5463350']",['conf/msr/2010'],['db/conf/msr/msr2010.html#HindleHSJ10'],inproceedings
"['Xin Yang 0018', 'Raula Gaikovina Kula', 'Norihiro Yoshida', 'Hajimu Iida']","Mining the modern code review repositories: a dataset of people, process and product.",['460-463'],2016,MSR,['https://doi.org/10.1145/2901739.2903504'],['conf/msr/2016'],['db/conf/msr/msr2016.html#YangKYI16'],inproceedings
"['Gerardo Canfora', 'Luigi Cerulo', 'Massimiliano Di Penta']",Identifying Changed Source Code Lines from Version Repositories.,['14'],2007,MSR,"['https://doi.org/10.1109/MSR.2007.14', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2007.14', 'http://dl.acm.org/citation.cfm?id=1269028', 'https://www.wikidata.org/entity/Q57752130']",['conf/msr/2007'],['db/conf/msr/msr2007.html#CanforaCP07'],inproceedings
"['Masatomo Hashimoto', 'Masaaki Terai', 'Toshiyuki Maeda', 'Kazuo Minami']",Extracting Facts from Performance Tuning History of Scientific Applications for Predicting Effective Optimization Patterns.,['13-23'],2015,MSR,"['https://doi.org/10.1109/MSR.2015.9', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2015.9', 'http://dl.acm.org/citation.cfm?id=2820523']",['conf/msr/2015'],['db/conf/msr/msr2015.html#HashimotoTMM15'],inproceedings
"['Sunghun Kim 0001', 'Thomas Zimmermann 0001', 'Miryung Kim', 'Ahmed E. Hassan', 'Audris Mockus', 'Tudor Gîrba', 'Martin Pinzger 0001', 'E. James Whitehead Jr.', 'Andreas Zeller']",TA-RE: an exchange language for mining software repositories.,['22-25'],2006,MSR,['https://doi.org/10.1145/1137983.1137990'],['conf/msr/2006'],['db/conf/msr/msr2006.html#KimZKHMGPWZ06'],inproceedings
['Alexander Breckel'],Error mining: Bug detection through comparison with large code databases.,['175-178'],2012,MSR,"['https://doi.org/10.1109/MSR.2012.6224278', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2012.6224278', 'http://dl.acm.org/citation.cfm?id=2664474']",['conf/msr/2012'],['db/conf/msr/msr2012.html#Breckel12'],inproceedings
"['Rahul Amlekar', 'Andrés Felipe Rincón Gamboa', 'Keheliya Gallaba', 'Shane McIntosh']",Do software engineers use autocompletion features differently than other developers?,['86-89'],2018,MSR,"['https://doi.org/10.1145/3196398.3196471', 'http://ieeexplore.ieee.org/document/8595186']",['conf/msr/2018'],['db/conf/msr/msr2018.html#AmlekarGGM18'],inproceedings
"['Ahmad Abdellatif', 'Diego Costa 0001', 'Khaled Badran', 'Rabe Abdalkareem', 'Emad Shihab']",Challenges in Chatbot Development: A Study of Stack Overflow Posts.,['174-185'],2020,MSR,['https://doi.org/10.1145/3379597.3387472'],['conf/msr/2020'],['db/conf/msr/msr2020.html#Abdellatif0BAS20'],inproceedings
"['Huzefa H. Kagdi', 'Michael L. Collard', 'Jonathan I. Maletic']",Comparing Approaches to Mining Source Code for Call-Usage Patterns.,['20'],2007,MSR,"['https://doi.org/10.1109/MSR.2007.3', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2007.3', 'http://dl.acm.org/citation.cfm?id=1269034']",['conf/msr/2007'],['db/conf/msr/msr2007.html#KagdiCM07'],inproceedings
"['Walid Maalej', 'Hans-Jörg Happel']",Can development work describe itself?,['191-200'],2010,MSR,"['https://doi.org/10.1109/MSR.2010.5463344', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2010.5463344']",['conf/msr/2010'],['db/conf/msr/msr2010.html#MaalejH10'],inproceedings
"['Lucian Voinea', 'Alexandru C. Telea']","An open framework for CVS repository querying, analysis and visualization.",['33-39'],2006,MSR,['https://doi.org/10.1145/1137983.1137993'],['conf/msr/2006'],['db/conf/msr/msr2006.html#VoineaT06'],inproceedings
"['James R. Williams', 'Davide Di Ruscio', 'Nicholas Drivalos Matragkas', 'Juri Di Rocco', 'Dimitris S. Kolovos']",Models of OSS project meta-information: a dataset of three forges.,['408-411'],2014,MSR,"['https://doi.org/10.1145/2597073.2597132', 'https://www.wikidata.org/entity/Q59407356']",['conf/msr/2014'],['db/conf/msr/msr2014.html#WilliamsRMRK14'],inproceedings
"['Carolin E. Brandt', 'Annibale Panichella', 'Andy Zaidman', 'Moritz Beller']",LogChunks: A Data Set for Build Log Analysis.,['583-587'],2020,MSR,['https://doi.org/10.1145/3379597.3387485'],['conf/msr/2020'],['db/conf/msr/msr2020.html#BrandtPZB20'],inproceedings
"['Olga Baysal', 'Reid Holmes', 'Michael W. Godfrey']",Mining usage data and development artifacts.,['98-107'],2012,MSR,"['https://doi.org/10.1109/MSR.2012.6224305', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2012.6224305', 'http://dl.acm.org/citation.cfm?id=2664460']",['conf/msr/2012'],['db/conf/msr/msr2012.html#BaysalHG12'],inproceedings
"['Masateru Tsunoda', 'Akito Monden', 'Takeshi Kakimoto', 'Yasutaka Kamei', 'Ken-ichi Matsumoto']",Analyzing OSS developers' working time using mailing lists archives.,['181-182'],2006,MSR,['https://doi.org/10.1145/1137983.1138031'],['conf/msr/2006'],['db/conf/msr/msr2006.html#TsunodaMKKM06'],inproceedings
"['Junichi Hayashi', 'Yoshiki Higo', 'Shinsuke Matsumoto', 'Shinji Kusumoto']",Impacts of daylight saving time on software development.,['502-506'],2019,MSR,"['https://doi.org/10.1109/MSR.2019.00076', 'https://dl.acm.org/citation.cfm?id=3341962']",['conf/msr/2019'],['db/conf/msr/msr2019.html#HayashiHMK19'],inproceedings
"['Konstantinos Barmpis', 'Patrick Neubauer', 'Jonathan Co', 'Dimitris S. Kolovos', 'Nicholas Matragkas', 'Richard F. Paige']",Polyglot and Distributed Software Repository Mining with Crossflow.,['374-384'],2020,MSR,['https://doi.org/10.1145/3379597.3387481'],['conf/msr/2020'],['db/conf/msr/msr2020.html#BarmpisNCKMP20'],inproceedings
"['Hemant Joshi', 'Chuanlei Zhang', 'Srini Ramaswamy', 'Coskun Bayrak']",Local and Global Recency Weighting Approach to Bug Prediction.,['33'],2007,MSR,"['https://doi.org/10.1109/MSR.2007.17', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2007.17', 'http://dl.acm.org/citation.cfm?id=1269047']",['conf/msr/2007'],['db/conf/msr/msr2007.html#JoshiZRB07'],inproceedings
"['Stefanos Georgiou', 'Maria Kechagia', 'Panos Louridas', 'Diomidis Spinellis']",What are your programming language's energy-delay implications?,['303-313'],2018,MSR,"['https://doi.org/10.1145/3196398.3196414', 'http://ieeexplore.ieee.org/document/8595213']",['conf/msr/2018'],['db/conf/msr/msr2018.html#GeorgiouKLS18'],inproceedings
['Radu Marinescu 0001'],Confessions of a Worldly Software Miner.,['1'],2015,MSR,"['https://doi.org/10.1109/MSR.2015.80', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2015.80', 'http://dl.acm.org/citation.cfm?id=2820520']",['conf/msr/2015'],['db/conf/msr/msr2015.html#Marinescu15'],inproceedings
"['Zhiyuan Wan', 'David Lo 0001', 'Xin Xia 0001', 'Liang Cai']",Bug characteristics in blockchain systems: a large-scale empirical study.,['413-424'],2017,MSR,"['https://doi.org/10.1109/MSR.2017.59', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2017.59', 'http://dl.acm.org/citation.cfm?id=3104238']",['conf/msr/2017'],['db/conf/msr/msr2017.html#WanLXC17'],inproceedings
"[""Marco D'Ambros"", 'Michele Lanza', 'Mircea Lungu']",The evolution radar: visualizing integrated logical coupling information.,['26-32'],2006,MSR,['https://doi.org/10.1145/1137983.1137992'],['conf/msr/2006'],['db/conf/msr/msr2006.html#DAmbrosLL06'],inproceedings
['Audris Mockus'],Amassing and indexing a large sample of version control systems: Towards the census of public source code history.,['11-20'],2009,MSR,"['https://doi.org/10.1109/MSR.2009.5069476', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2009.5069476']",['conf/msr/2009'],['db/conf/msr/msr2009.html#Mockus09'],inproceedings
"['Romain Robbes', 'David Röthlisberger']",Using developer interaction data to compare expertise metrics.,['297-300'],2013,MSR,"['https://doi.org/10.1109/MSR.2013.6624041', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2013.6624041', 'http://dl.acm.org/citation.cfm?id=2487141']",['conf/msr/2013'],['db/conf/msr/msr2013.html#RobbesR13'],inproceedings
"['Yuan Tian 0008', 'Palakorn Achananuparp', 'Ibrahim Nelman Lubis', 'David Lo 0001', 'Ee-Peng Lim']",What does software engineering community microblog about?,['247-250'],2012,MSR,"['https://doi.org/10.1109/MSR.2012.6224287', 'http://doi.ieeecomputersociety.org/10.1109/MSR.2012.6224287', 'http://dl.acm.org/citation.cfm?id=2664483']",['conf/msr/2012'],['db/conf/msr/msr2012.html#TianALLL12'],inproceedings
